visitor_id,first_visit_date,collection_location,acquisition_channel,utm_source,utm_medium,utm_campaign,landing_page,referrer_domain,device_category,device_os,browser,country,region,city,language,visit_count,is_returning_visitor,pageviews_total,pages_per_session,session_count,avg_session_duration_sec,total_time_on_site_sec,bounced_flag,viewed_pricing_flag,viewed_docs_flag,viewed_demo_flag,cta_getstarted_clicked,signed_up_flag,signup_user_id,days_to_signup,cohort_week
vis_002388,2026-04-08,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,Windows,Safari,Canada,Ontario,Toronto,en-CA,1,0,2,2.0,1,45,45,0,1,0,0,1,0,,,2026-W15
vis_002389,2026-04-08,DSU Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,3,1,6,2.0,3,117,351,0,0,1,0,0,0,,,2026-W15
vis_002390,2026-04-08,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,Poland,Mazovia,Warsaw,pl,1,0,3,3.0,1,76,76,0,0,0,0,0,0,,,2026-W15
vis_002391,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,mobile,iOS,Chrome,Germany,Bavaria,Munich,de,3,1,2,0.67,3,176,528,0,1,0,0,0,0,,,2026-W15
vis_002392,2026-04-09,DSU Campus,newsletter,newsletter,email,beta_waitlist,/,aiweekly.newsletter,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,295,295,0,1,0,0,0,0,,,2026-W15
vis_002393,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,258,258,0,0,1,1,0,0,,,2026-W15
vis_002394,2026-04-09,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,mobile,Android,Safari,United States,California,San Francisco,en-US,1,0,4,4.0,1,90,90,0,0,1,0,0,0,,,2026-W15
vis_002395,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Firefox,United States,California,San Francisco,en-US,1,0,3,3.0,1,446,446,0,0,0,0,0,0,,,2026-W15
vis_002396,2026-04-09,DSU Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,6,6.0,1,1018,1018,0,0,0,0,0,0,,,2026-W15
vis_002397,2026-04-09,Outside Campus,direct,(direct),none,none,/docs,(direct),desktop,Windows,Chrome,Singapore,Central,Singapore,en-SG,2,1,2,1.0,2,66,132,0,0,0,1,0,0,,,2026-W15
vis_002398,2026-04-09,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/cognitive-waste-index,linkedin.com,desktop,Windows,Edge,United States,California,San Francisco,en-US,1,0,6,6.0,1,284,284,0,0,0,0,0,0,,,2026-W15
vis_002399,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/features,news.ycombinator.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,1,0,3,3.0,1,22,22,0,0,0,0,0,0,,,2026-W15
vis_002400,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/blog/zero-trust-llm-security,google.com,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,69,69,1,0,0,0,0,0,,,2026-W15
vis_002401,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,3,1,4,1.33,3,209,627,0,0,1,0,0,0,,,2026-W15
vis_002402,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,desktop,Windows,Safari,United States,New York,New York,en-US,1,0,3,3.0,1,176,176,0,0,0,0,0,0,,,2026-W15
vis_002403,2026-04-09,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,135,135,1,0,0,0,0,0,,,2026-W15
vis_002404,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,France,Ile-de-France,Paris,fr,1,0,3,3.0,1,265,265,0,0,0,1,0,0,,,2026-W15
vis_002405,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,United States,California,San Francisco,en-US,1,0,5,5.0,1,158,158,0,0,1,0,0,0,,,2026-W15
vis_002406,2026-04-09,DSU Campus,direct,(direct),none,none,/docs,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,48,48,0,0,0,0,0,0,,,2026-W15
vis_002407,2026-04-09,DSU Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,118,118,0,0,1,0,0,0,,,2026-W15
vis_002408,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,mobile,iOS,Firefox,United States,California,San Francisco,en-US,1,0,3,3.0,1,69,69,0,0,1,0,0,0,,,2026-W15
vis_002409,2026-04-09,DSU Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,748,1496,0,0,0,0,0,0,,,2026-W15
vis_002410,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,mobile,Android,Safari,South Korea,Seoul,Seoul,ko,1,1,2,2.0,1,39,39,0,0,0,0,0,0,,,2026-W15
vis_002411,2026-04-09,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Edge,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,20,20,1,0,0,0,0,0,,,2026-W15
vis_002412,2026-04-09,DSU Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,103,103,0,1,0,0,0,0,,,2026-W15
vis_002413,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/zero-trust-llm-security,news.ycombinator.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,255,255,0,0,0,0,0,0,,,2026-W15
vis_002414,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,3,1,2,0.67,3,108,324,0,0,0,0,0,0,,,2026-W15
vis_002415,2026-04-09,DSU Campus,direct,(direct),none,none,/,(direct),mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,315,315,0,1,1,0,0,0,,,2026-W15
vis_002416,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/blog/zero-trust-llm-security,news.ycombinator.com,desktop,Windows,Safari,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,2,2.0,1,37,37,0,0,0,0,0,0,,,2026-W15
vis_002417,2026-04-09,DSU Campus,hackernews,hackernews,social,show_hn_launch,/pricing,news.ycombinator.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,4,1,4,1.0,4,158,632,0,0,0,0,0,0,,,2026-W15
vis_002418,2026-04-09,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,1248,1248,0,0,0,1,0,0,,,2026-W15
vis_002419,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,Windows,Chrome,United States,New York,New York,en-US,2,1,2,1.0,2,297,594,0,1,1,0,0,0,,,2026-W15
vis_002420,2026-04-09,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Chrome,Spain,Catalonia,Barcelona,es,1,0,6,6.0,1,644,644,0,1,0,0,0,0,,,2026-W15
vis_002421,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,Windows,Edge,Japan,Tokyo,Tokyo,ja,1,1,4,4.0,1,343,343,0,1,1,0,0,0,,,2026-W15
vis_002422,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/docs,news.ycombinator.com,mobile,Android,Chrome,Canada,Ontario,Toronto,en-CA,1,0,4,4.0,1,1165,1165,0,1,0,0,0,0,,,2026-W15
vis_002423,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,187,187,0,0,0,0,0,0,,,2026-W15
vis_002424,2026-04-09,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/llm-observability-guide,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,83,83,0,1,0,0,0,0,,,2026-W15
vis_002425,2026-04-09,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,mobile,Android,Edge,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,614,614,0,0,1,1,0,0,,,2026-W15
vis_002426,2026-04-09,DSU Campus,newsletter,newsletter,email,beta_waitlist,/blog/zero-trust-llm-security,aiweekly.newsletter,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,428,428,0,0,0,0,0,0,,,2026-W15
vis_002427,2026-04-09,DSU Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,388,388,0,0,0,0,0,0,,,2026-W15
vis_002428,2026-04-09,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),desktop,macOS,Edge,United Kingdom,England,London,en-GB,1,0,2,2.0,1,253,253,0,0,0,0,0,0,,,2026-W15
vis_002429,2026-04-09,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,desktop,macOS,Edge,Australia,New South Wales,Sydney,en-AU,2,1,3,1.5,2,132,264,0,0,0,0,0,0,,,2026-W15
vis_002430,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/llm-observability-guide,aiweekly.newsletter,mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,159,159,0,0,0,0,0,0,,,2026-W15
vis_002431,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/pricing,google.com,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,2,1,3,1.5,2,32,64,0,1,0,0,0,0,,,2026-W15
vis_002432,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/features,google.com,desktop,Linux,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,4,4.0,1,151,151,0,1,1,0,1,1,usr_00173,1,2026-W15
vis_002433,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,macOS,Chrome,United States,California,San Francisco,en-US,1,0,4,4.0,1,165,165,0,1,0,0,0,0,,,2026-W15
vis_002434,2026-04-09,DSU Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/,google.com,mobile,Android,Edge,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,69,69,1,0,0,0,0,0,,,2026-W15
vis_002435,2026-04-09,Outside Campus,direct,(direct),none,none,/,(direct),desktop,macOS,Safari,Singapore,Central,Singapore,en-SG,3,1,3,1.0,3,199,597,0,0,0,0,1,1,usr_00174,2,2026-W15
vis_002436,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/pricing,aiweekly.newsletter,mobile,Android,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,1,1.0,1,230,230,0,0,0,0,0,0,,,2026-W15
vis_002437,2026-04-09,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,mobile,iOS,Edge,India,Karnataka,Bengaluru,en-IN,1,1,2,2.0,1,57,57,0,0,0,0,0,0,,,2026-W15
vis_002438,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,iOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,5,5.0,1,128,128,0,0,0,1,0,0,,,2026-W15
vis_002439,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/cognitive-waste-index,aiweekly.newsletter,desktop,Windows,Chrome,United Kingdom,England,London,en-GB,1,0,4,4.0,1,106,106,0,0,0,0,0,0,,,2026-W15
vis_002440,2026-04-09,Outside Campus,direct,(direct),none,none,/,(direct),desktop,Linux,Firefox,Poland,Mazovia,Warsaw,pl,1,1,4,4.0,1,238,238,0,0,0,0,0,0,,,2026-W15
vis_002441,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Chrome,Singapore,Central,Singapore,en-SG,1,0,3,3.0,1,216,216,0,0,0,0,0,0,,,2026-W15
vis_002442,2026-04-09,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/blog/cognitive-waste-index,linkedin.com,mobile,Android,Chrome,Poland,Mazovia,Warsaw,pl,2,1,4,2.0,2,24,48,0,0,0,0,0,0,,,2026-W15
vis_002443,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/llm-observability-guide,google.com,desktop,Windows,Safari,Australia,New South Wales,Sydney,en-AU,1,1,4,4.0,1,725,725,0,1,0,0,0,0,,,2026-W15
vis_002444,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,mobile,Android,Chrome,Germany,Bavaria,Munich,de,1,0,3,3.0,1,79,79,0,0,1,0,0,0,,,2026-W15
vis_002445,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Firefox,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,5,5.0,1,776,776,0,0,0,0,0,0,,,2026-W15
vis_002446,2026-04-09,Outside Campus,referral,referral,referral,partner_aiweekly,/,google.com,desktop,macOS,Safari,Israel,Tel Aviv,Tel Aviv,he,1,0,4,4.0,1,53,53,0,0,1,0,0,0,,,2026-W15
vis_002447,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/pricing,google.com,desktop,Windows,Edge,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,27,27,0,0,0,0,0,0,,,2026-W15
vis_002448,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/,google.com,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,11,11,0,0,0,1,0,0,,,2026-W15
vis_002449,2026-04-09,DSU Campus,referral,referral,referral,partner_aiweekly,/blog/llm-observability-guide,google.com,desktop,macOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,160,160,1,1,0,0,1,1,usr_00175,0,2026-W15
vis_002450,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,macOS,Safari,Germany,Bavaria,Munich,de,1,0,3,3.0,1,75,75,0,0,0,0,0,0,,,2026-W15
vis_002451,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,macOS,Firefox,United Kingdom,England,London,en-GB,1,0,1,1.0,1,27,27,1,0,0,0,0,0,,,2026-W15
vis_002452,2026-04-09,Outside Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),desktop,macOS,Firefox,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,1,1.0,1,106,106,1,0,0,0,0,0,,,2026-W15
vis_002453,2026-04-09,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/zero-trust-llm-security,t.co,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,256,256,0,1,1,0,0,0,,,2026-W15
vis_002454,2026-04-09,DSU Campus,newsletter,newsletter,email,beta_waitlist,/docs,aiweekly.newsletter,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,34,34,0,0,1,0,0,0,,,2026-W15
vis_002455,2026-04-09,Outside Campus,direct,(direct),none,none,/,(direct),desktop,Windows,Chrome,Japan,Tokyo,Tokyo,ja,1,0,3,3.0,1,449,449,0,0,1,0,0,0,,,2026-W15
vis_002456,2026-04-09,DSU Campus,referral,referral,referral,partner_aiweekly,/docs,google.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,254,254,0,1,0,0,0,0,,,2026-W15
vis_002457,2026-04-09,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,1,2,2.0,1,81,81,0,0,0,0,0,0,,,2026-W15
vis_002458,2026-04-09,DSU Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,305,305,0,0,0,0,0,0,,,2026-W15
vis_002459,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/cognitive-waste-index,google.com,mobile,Android,Firefox,United States,California,San Francisco,en-US,3,1,3,1.0,3,111,333,0,1,0,1,0,0,,,2026-W15
vis_002460,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/,google.com,desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,349,349,0,0,0,0,0,0,,,2026-W15
vis_002461,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,tablet,Android,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,1,3,3.0,1,277,277,0,0,0,0,0,0,,,2026-W15
vis_002462,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/features,aiweekly.newsletter,desktop,macOS,Safari,United States,California,San Francisco,en-US,3,1,2,0.67,3,54,162,0,1,0,0,0,0,,,2026-W15
vis_002463,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,Windows,Safari,Australia,New South Wales,Sydney,en-AU,1,0,3,3.0,1,121,121,0,0,1,1,0,0,,,2026-W15
vis_002464,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/features,t.co,desktop,Windows,Chrome,Germany,Bavaria,Munich,de,1,0,3,3.0,1,84,84,0,1,1,0,0,0,,,2026-W15
vis_002465,2026-04-09,Outside Campus,organic_search,organic_search,organic,none,/docs,google.com,desktop,Windows,Chrome,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,3,3.0,1,129,129,0,0,0,0,1,0,,,2026-W15
vis_002466,2026-04-09,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,mobile,iOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,221,221,0,1,1,0,0,0,,,2026-W15
vis_002467,2026-04-09,Outside Campus,newsletter,newsletter,email,beta_waitlist,/features,aiweekly.newsletter,desktop,macOS,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,662,662,0,0,1,0,1,1,usr_00176,1,2026-W15
vis_002468,2026-04-09,Outside Campus,hackernews,hackernews,social,show_hn_launch,/,news.ycombinator.com,desktop,macOS,Chrome,Canada,Ontario,Toronto,en-CA,1,0,4,4.0,1,402,402,0,0,0,0,0,0,,,2026-W15
vis_002469,2026-04-09,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/zero-trust-llm-security,google.com,desktop,Windows,Chrome,United States,New York,New York,en-US,1,0,5,5.0,1,137,137,0,0,1,1,0,0,,,2026-W15
vis_002470,2026-04-10,Outside Campus,newsletter,newsletter,email,beta_waitlist,/blog/cognitive-waste-index,aiweekly.newsletter,mobile,iOS,Safari,United States,California,San Francisco,en-US,1,0,1,1.0,1,181,181,1,0,0,0,0,0,,,2026-W15
vis_002471,2026-04-10,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/,t.co,desktop,Windows,Chrome,Australia,New South Wales,Sydney,en-AU,1,0,2,2.0,1,41,41,0,0,0,0,0,0,,,2026-W15
vis_002472,2026-04-10,Outside Campus,referral,referral,referral,partner_aiweekly,/blog/cognitive-waste-index,google.com,desktop,macOS,Chrome,Canada,Ontario,Toronto,en-CA,1,0,3,3.0,1,82,82,0,0,1,0,0,0,,,2026-W15
vis_002473,2026-04-10,Outside Campus,direct,(direct),none,none,/docs,(direct),mobile,Android,Chrome,India,Karnataka,Bengaluru,en-IN,1,0,1,1.0,1,215,215,0,0,0,0,0,0,,,2026-W15
vis_002474,2026-04-10,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/blog/cognitive-waste-index,google.com,mobile,Android,Chrome,United States,California,San Francisco,en-US,3,1,3,1.0,3,304,912,0,0,0,0,0,0,,,2026-W15
vis_002475,2026-04-10,Outside Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),mobile,iOS,Chrome,United States,California,San Francisco,en-US,1,0,6,6.0,1,212,212,0,0,0,0,0,0,,,2026-W15
vis_002476,2026-04-10,Outside Campus,direct,(direct),none,none,/blog/zero-trust-llm-security,(direct),mobile,Android,Safari,Poland,Mazovia,Warsaw,pl,1,0,4,4.0,1,837,837,0,0,0,0,0,0,,,2026-W15
vis_002477,2026-04-10,DSU Campus,linkedin,linkedin,social,b2b_mlsops_q2,/features,linkedin.com,mobile,Android,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,221,221,0,0,1,0,0,0,,,2026-W15
vis_002478,2026-04-10,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/pricing,google.com,mobile,Android,Chrome,Singapore,Central,Singapore,en-SG,1,0,4,4.0,1,185,185,0,0,0,0,0,0,,,2026-W15
vis_002479,2026-04-10,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/llm-observability-guide,t.co,desktop,Windows,Safari,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,646,646,0,1,1,0,1,1,usr_00177,0,2026-W15
vis_002480,2026-04-10,Outside Campus,paid_search,paid_search,cpc,brand_llm_monitoring,/docs,google.com,desktop,macOS,Safari,United States,California,San Francisco,en-US,7,1,5,0.71,7,500,3500,0,0,1,1,0,0,,,2026-W15
vis_002481,2026-04-10,DSU Campus,direct,(direct),none,none,/blog/llm-observability-guide,(direct),desktop,Windows,Chrome,India,Karnataka,Bengaluru,en-IN,2,1,4,2.0,2,408,816,0,1,0,0,0,0,,,2026-W15
vis_002482,2026-04-10,Outside Campus,organic_search,organic_search,organic,none,/blog/cognitive-waste-index,google.com,desktop,macOS,Edge,United States,California,San Francisco,en-US,1,0,3,3.0,1,301,301,0,0,0,0,0,0,,,2026-W15
vis_002483,2026-04-10,Outside Campus,direct,(direct),none,none,/features,(direct),desktop,Windows,Firefox,Germany,Bavaria,Munich,de,1,0,2,2.0,1,82,82,0,0,0,0,0,0,,,2026-W15
vis_002484,2026-04-10,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),mobile,Android,Firefox,Germany,Bavaria,Munich,de,1,0,2,2.0,1,145,145,0,1,0,0,0,0,,,2026-W15
vis_002485,2026-04-10,DSU Campus,social_twitter,social_twitter,social,llm_observability_buzz,/blog/cognitive-waste-index,t.co,desktop,macOS,Firefox,India,Karnataka,Bengaluru,en-IN,1,0,2,2.0,1,228,228,0,1,0,0,0,0,,,2026-W15
vis_002486,2026-04-10,Outside Campus,direct,(direct),none,none,/blog/cognitive-waste-index,(direct),mobile,iOS,Safari,Brazil,Sao Paulo,Sao Paulo,pt-BR,1,0,7,7.0,1,376,376,0,0,0,0,0,0,,,2026-W15
vis_002487,2026-04-10,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/docs,t.co,desktop,macOS,Safari,United States,California,San Francisco,en-US,1,0,2,2.0,1,62,62,0,0,0,0,0,0,,,2026-W15
vis_002488,2026-04-10,Outside Campus,hackernews,hackernews,social,show_hn_launch,/features,news.ycombinator.com,desktop,macOS,Chrome,France,Ile-de-France,Paris,fr,1,0,2,2.0,1,222,222,0,1,0,0,0,0,,,2026-W15
vis_002489,2026-04-10,Outside Campus,linkedin,linkedin,social,b2b_mlsops_q2,/,linkedin.com,desktop,macOS,Chrome,United States,California,San Francisco,en-US,4,1,2,0.5,4,217,868,0,1,0,0,1,1,usr_00178,0,2026-W15
vis_002490,2026-04-10,DSU Campus,hackernews,hackernews,social,show_hn_launch,/pricing,news.ycombinator.com,mobile,iOS,Safari,India,Karnataka,Bengaluru,en-IN,1,0,3,3.0,1,258,258,0,1,0,0,0,0,,,2026-W15
vis_002491,2026-04-10,Outside Campus,social_twitter,social_twitter,social,llm_observability_buzz,/pricing,t.co,desktop,Windows,Chrome,Germany,Bavaria,Munich,de,2,1,4,2.0,2,383,766,0,0,0,0,0,0,,,2026-W15
